AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,CA,CELG,CERN,CMCSA,COST,CSCO,CSX,CTRP,CTSH,DISCA,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FOX,FOXA,GILD,GOOGL,INTC,JD,KHC,LBTYA,LBTYK,LRCX,MAR,MAT,MCHP,MDLZ,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NVDA,NXPI,PAYX,PCAR,PYPL,QCOM,QVCA,ROST,SBUX,SIRI,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,VIAB,VOD,VRTX,WBA,WDC,WFM,XLNX,YHOO,NDX
36.65,96.815,98.08,65.47140845,95.69,58.82,57.995,126.69,26.795,167.71,735.2782,41.615,163.1852,44.445,164.08,287.75,34.72,106.25,62.19,67.18,167.8,30.885,28.73,44.005,58.65,25.605,52.25,96.55,76.939,31.37,78.565,117.63,42,121.115,27.4,26.705,81.06,757.5049,35.105,22.44,87.14,31.57,30.7,91.68,71.66,32.87,57.24,45.28,56.875,14.645,40.84,46.55,41.855,91.3901,26.62,56.682,87.91,61.15,58.34,37.75,61.32,26.92,61.935,58.31,4.335,32.415,66.03,20.35,44.92,69.92,90.495,229.73,71.31,45.36,31.0467,94.93,81.385,53.69,34.1,49.61,38.77,4673.686
36.64,96.82,98.04,65.51545775,95.64,58.79,58.16,126.53,26.78,167.7,735.2256,41.595,163.15,44.44,163.92,287.66,34.69,106.23,62.2,67.175,167.75,30.875,28.72,44,58.62,25.6,52.24,96.55,76.88,31.365,78.525,117.64,42,121.15,27.395,26.73,81.08,757.355,35.085,22.4401,87.1275,31.545,30.68,91.65,71.655,32.865,57.23,45.28,56.84,14.6301,40.74,46.495,41.85,91.34,26.58,56.615,87.92,61.14,58.32,37.73,61.26,26.915,61.93,58.29,4.335,32.39,65.94,20.375,44.965,69.905,90.46,229.72,71.26,45.35,31.04,94.77,81.35,53.685,34.11,49.58,38.76,4672.77
36.67,96.8,97.945,65.55950704,95.635,58.76,58.125,126.58,26.755,167.6,734.83,41.58,162.99,44.44,163.79,287.35,34.69,106.14,62.18,67.17,167.74,30.86,28.7,43.98,58.59,25.595,52.24,96.51,76.86,31.36,78.53,117.55,42,121.145,27.395,26.725,81.0511,757.07,35.05,22.4211,87.12,31.52,30.67,91.64,71.615,32.87,57.22,45.271,56.7947,14.6157,40.68,46.49,41.84,91.29,26.56,56.6211,87.795,61.125,58.29,37.71,61.27,26.89,61.93,58.26,4.34,32.415,65.88,20.365,44.97,69.91,90.43,229.555,71.255,45.35,31.035,94.72,81.33,53.66,34.095,49.585,38.77,4671.176
36.62,96.8,97.93,65.60355634,95.62,58.76,58.1425,126.62,26.769,167.6,734.93,41.59,163.07,44.44,163.76,287.39,34.695,106.21,62.1932,67.165,167.72,30.855,28.7,43.98,58.595,25.6,52.23,96.51,76.9,31.36,78.54,117.6,42,121.175,27.4,26.72,81.07,757.25,35.045,22.415,87.11,31.525,30.66,91.66,71.62,32.87,57.26,45.235,56.8,14.625,40.69,46.5,41.83,91.28,26.57,56.63,87.85,61.1,58.35,37.7,61.305,26.895,61.935,58.27,4.345,32.415,65.94,20.365,44.96,69.91,90.45,229.56,71.23,45.325,31.035,94.695,81.315,53.6799,34.09,49.59,38.76,4671.264
36.63,96.81,97.885,65.64760563,95.615,58.755,58.18,126.61,26.775,167.57,734.57,41.555,163.06,44.44,163.6,287.3,34.69,106.1801,62.17,67.17,167.72,30.845,28.7,43.975,58.579,25.6,52.22,96.51,76.85,31.365,78.52,117.57,42,121.124,27.4,26.72,81.073,756.995,35.03,22.405,87.09,31.52,30.66,91.65,71.62,32.86,57.28,45.21,56.7547,14.62,40.81,46.5,41.82,91.3,26.57,56.59,87.8725,61.105,58.375,37.69,61.295,26.89,61.945,58.27,4.345,32.43,65.96,20.365,44.94,69.93,90.47,229.365,71.28,45.335,31.025,94.64,81.3,53.65,34.09,49.58,38.77,4670.272
36.6037,96.81,97.895,65.69165493,95.61,58.76,58.12,126.61,26.77,167.58,734.7,41.555,163.13,44.44,163.71,287.18,34.67,106.14,62.175,67.18,167.72,30.85,28.7,43.975,58.57,25.615,52.24,96.505,76.85,31.375,78.4701,117.6,42,121.12,27.395,26.715,81.045,756.74,35.02,22.405,87.1,31.52,30.66,91.66,71.6101,32.87,57.31,45.2285,56.755,14.61,40.845,46.49,41.82,91.35,26.57,56.61,87.89,61.105,58.41,37.695,61.315,26.89,61.945,58.265,4.345,32.44,65.91,20.365,44.935,69.91,90.46,229.47,71.26,45.345,31.02,94.64,81.305,53.65,34.09,49.6,38.78,4670.213
36.6401,96.81,97.92,65.73570423,95.62,58.77,58.165,126.64,26.78,167.61,734.8753,41.545,163.21,44.44,163.71,287.1,34.675,106.181,62.205,67.175,167.715,30.845,28.695,43.93,58.57,25.61,52.24,96.54,76.85,31.37,78.455,117.62,41.985,121.1485,27.4,26.72,81.05,756.68,34.995,22.455,87.12,31.51,30.67,91.69,71.65,32.879,57.345,45.225,56.74,14.62,40.89,46.495,41.82,91.405,26.565,56.62,87.91,61.115,58.415,37.7,61.33,26.89,61.945,58.28,4.35,32.42,65.91,20.365,44.97,69.9,90.44,229.43,71.305,45.36,31.025,94.71,81.305,53.665,34.09,49.64,38.78,4670.381
36.6,96.8,97.94,65.77975352,95.645,58.79,58.145,126.58,26.8,167.63,735.3,41.54,163.27,44.425,163.85,287.14,34.69,106.17,62.2,67.175,167.73,30.845,28.7,43.935,58.61,25.605,52.22,96.54,76.86,31.395,78.49,117.63,41.98,121.15,27.395,26.715,81.055,756.84,35.035,22.48,87.135,31.52,30.68,91.68,71.645,32.889,57.37,45.225,56.76,14.6399,40.89,46.49,41.82,91.42,26.575,56.65,87.855,61.12,58.38,37.69,61.325,26.89,61.95,58.29,4.345,32.445,65.91,20.375,44.965,69.91,90.42,229.38,71.4,45.36,31.025,94.83,81.34,53.68,34.09,49.67,38.8,4671.395
36.57,96.7868,97.92,65.82380282,95.63,58.78,58.1,126.61,26.8,167.63,735.34,41.54,163.37,44.435,163.99,287.185,34.7,106.17,62.215,67.18,167.715,30.845,28.7,43.93,58.61,25.62,52.22,96.54,76.83,31.4,78.47,117.65,41.98,121.195,27.39,26.705,81.04,756.97,35.055,22.48,87.1075,31.52,30.67,91.67,71.68,32.885,57.375,45.23,56.75,14.635,40.91,46.495,41.86,91.42,26.595,56.66,87.895,61.15,58.3,37.69,61.34,26.885,61.95,58.32,4.35,32.42,65.88,20.38,44.95,69.9,90.45,229.34,71.37,45.36,31.03,94.89,81.375,53.68,34.1,49.65,38.79,4671.456
36.57,96.79,97.925,65.86785211,95.675,58.77,58.08,126.65,26.82,167.67,735.44,41.54,163.44,44.46,164.17,287.275,34.71,106.15,62.23,67.18,167.8,30.855,28.705,43.955,58.65,25.64,52.21,96.605,76.85,31.395,78.48,117.65,41.98,121.2,27.4,26.725,81.0565,757.26,35.08,22.48,87.115,31.51,30.66,91.68,71.69,32.89,57.38,45.225,56.75,14.661,40.88,46.515,41.855,91.4561,26.63,56.66,87.905,61.19,58.34,37.7199,61.365,26.9,61.955,58.34,4.345,32.44,65.89,20.38,44.98,69.915,90.46,229.39,71.37,45.38,31.035,94.94,81.365,53.71,34.09,49.66,38.79,4672.559
36.555,96.75,97.93,65.91190141,95.7,58.76,58.1,126.61,26.82,167.65,735.45,41.56,163.48,44.46,164.08,287.21,34.705,106.1,62.23,67.17,167.69,30.88,28.73,43.975,58.655,25.63,52.195,96.61,76.84,31.4,78.51,117.61,41.97,121.21,27.4,26.735,81,757.28,35.09,22.48,87.11,31.51,30.64,91.62,71.695,32.89,57.37,45.26,56.77,14.68,40.89,46.51,41.87,91.47,26.64,56.64,87.885,61.2,58.32,37.7,61.37,26.91,61.98,58.34,4.35,32.46,65.88,20.38,44.9973,69.92,90.48,229.4,71.4,45.56,31.04,94.96,81.33,53.72,34.095,49.65,38.78,4672.518
36.55,96.67,97.91,65.9559507,95.72,58.75,58.09,126.65,26.81,167.67,735.59,41.56,163.44,44.46,164.03,287.04,34.68,106.18,62.25,67.18,167.57,30.88,28.72,44,58.62,25.64,52.2,96.65,76.84,31.4,78.49,117.64,41.98,121.22,27.4,26.74,81.05,757.65,35.09,22.48,87.06,31.51,30.63,91.6,71.67,32.87,57.34,45.25,56.76,14.67,40.91,46.48,41.87,91.41,26.6,56.63,87.9,61.21,58.36,37.69,61.35,26.8985,61.98,58.31,4.35,32.45,65.87,20.37,44.98,69.94,90.47,229.51,71.42,45.55,31.05,94.98,81.33,53.74,34.11,49.7,38.76,4671.725
36.38,103.85,97.65,66,95.73,58.75,51.305,126.41,26.98,167.54,737.22,41.327,166.99,44.4285,164.01,287.87,34.64,106.205,62.2,67.88,167,30.9,28.73,44.08,58.46,25.755,52.24,96.65,76.87,31.29,78.235,117.8365,41.9195,122.4099,27.36,26.735,81.77,758.9399,35.095,22.5,87.31,31.43,30.62,91.91,70.9425,32.73,57.46,45.3401,56.525,14.835,41.49,46.5,41.99,91.43,26.63,57.015,88.9203,61.12,58.56,37.64,61.83,26.89,61.9625,58.31,4.33,32.7,68.11,20.27,45.54,70.19,90.43,229.01,71.27,45.51,31.2037,94.93,80.21,54.09,33.99,49.74,38.605,4710.9
36.45,103.9,97.76,66.15,95.61,58.75,51.005,126.975,26.975,167.795,735.939,41.32,166.3,44.397,163.34,287.89,34.61,106.56,62.28,67.69,167.36,30.915,28.62,44.055,58.39,25.75,52.24,96.65,77.01,31.3,78.24,117.96,41.92966667,122.41,27.37,26.755,81.7,757.69,35.13,22.475,87.1,31.495,30.755,91.985,70.84,32.84,57.43,45.28,56.6,14.835,41.89,46.49,41.74,91.45,26.7,56.82,88.525,61.15,58.89,37.55,61.869,26.9,62.31,58.31,4.34,32.805,67.82,20.24,45.405,70.14,90.6896,229.222,70.51,45.33,31.21,95.08,80.162,54.26,34,49.66,38.56,4710.448
36.315,103.78,97.82,65.925,95.47,58.815,50.225,127.13,27.04,168.02,735.44,41.4,166.742,44.3655,164,288.32,34.64,106.5218,62.18,67.42,167.2531,30.92,28.66,44.04,58.27,25.73,52.18,96.65,77.01,31.34,78.36,117.67,41.93983333,122.08,27.38,26.765,81.6,757.99,35.145,22.57,86.97,31.495,30.61,92.065,70.73,32.77,57.45,45.195,56.55,14.875,41.95,46.55,41.65,91.13,26.83,56.82,88.29,61.11,59.38,37.52,61.859,26.91,62.245,58.24,4.34,32.91,67.92,20.29,45.51,70.09,90.6,229.45,70.57,45.36,31.21,95.45,80.03,54.2,34.14,49.72,38.49,4708.461
36.39,103.669,97.86,65.41,95.47,58.88,49.86,127.23,27.025,168,735.33,41.48,166.91,44.334,164.575,288.23,34.68,106.2,62.17,67.47,167.37,30.92,28.59,44.04,58.37,25.67,52.09,96.635,77.15,31.49,78.47,117.74,41.95,122.14,27.35,26.735,81.52,758.28,35.13,22.6,86.91,31.5,30.6,92.03,70.85,32.76,57.365,45.25,56.58,14.8775,41.95,46.56,41.49,91.01,26.83,56.829,88.44,61.03,59.41,37.43,61.95,26.91,62.235,58.18,4.3366,32.7918,67.87,20.31,45.37,70.22,90.55,229.31,70.455,45.24,31.19,95.575,80.0425,54.06,34.2,49.78,38.47,4707.827
36.3,103.65,97.95,65.02,95.54,58.905,49.0898,126.83,27.04,168.232,736.06,41.529,167,44.3025,164.23,288.13,34.67,106.12,62.16,67.38,167.5,30.87,28.55,44.04,58.429,25.67,52.17,96.53,77.21,31.58,78.47,117.51,41.975,122.05,27.33,26.71,81.61,758.399,35.2,22.49,86.845,31.505,30.63,92.039,70.62,32.8,57.43,45.09,56.62,14.845,42.01,46.49,41.4,91.02,26.82,56.83,88.28,61.04,59.43,37.38,61.99,26.905,62.29,58.23,4.34,32.7302,67.81,20.36,45.34,70,90.54,229.2,70.56,45.13,31.21,95.72,79.97,54.15,34.19,49.78,38.48,4707.009
36.32,103.786,97.919,64.84,95.485,58.95,49.39,126.81,27.075,168.33,736.18,41.53,167.27,44.34,164.55,287.57,34.69,106.14,62.05,66.6,167.16,30.91,28.72,44.06,58.36,25.58,52.04,96.46,77.15,31.5497,78.44,117.28,42,121.858,27.27,26.65,81.52,756.05,35.23,22.53,86.72,31.51,30.65,92.03,70.585,32.8,57.46,45.05,56.64,14.8457,42.305,46.43,41.34,90.8832,26.94,56.87,88.14,60.98,59.49,37.3131,62.04,26.9,62.215,58.12,4.33,32.84,67.84,20.37,45.33,69.75,90.47,228.6,70.48,45.16,31.19,95.56,79.87,54.365,34.12,49.7073,38.4936,4704.305
36.35,103.7689,97.93,64.575,95.48,59.1,49.2889,126.97,27.095,168.36,737.0304,41.6,166.99,44.395,164.35,287.69,34.71,106.07,62.1,66.86,167.16,30.95,28.72,43.99,58.48,25.66,52.17,96.6197,77.23,31.569,78.5,117.49,42,121.705,27.32,26.66,81.58,756.91,35.26,22.55,86.81,31.56,30.6875,92.01,70.5,32.89,57.42,45.11,56.77,14.86,42.12,46.44,41.38,90.8,26.89,56.9025,88,61.02,59.495,37.3714,62.08,26.9,62.255,58.13,4.33,32.87,67.665,20.38,45.14,69.8001,90.51,228.35,70.64,45.2992,31.23,95.73,79.695,54.5,34.165,49.78,38.495,4706.652
36.35,103.91,97.85,64.32,95.48,59.13,49.137,127.02,27.09,168.42,736.02,41.61,166.88,44.38,164.53,287.81,34.69,105.94,62.11,67.09,167.08,30.93,28.7,43.98,58.45,25.62,52.22,96.575,77.24,31.5,78.25,117.41,41.975,121.91,27.3,26.67,81.63,757.03,35.24,22.5,86.93,31.565,30.7,92,70.27,32.89,57.19,45.12,56.75,14.8199,42.1,46.52,41.33,90.5351,26.8379,56.81,87.95,61.01,59.385,37.28,62.12,26.88,62.22,58.19,4.335,32.75,67.48,20.35,45.065,69.805,90.52,228.415,70.47,45.24,31.2699,95.779,79.82,54.288,34.11,49.74,38.5059,4707.132
36.42,104.065,97.77,63.78,95.51,59.13,49.18,127.03,27.065,168.39,735.73,41.54,167.04,44.4,164.47,288.2908,34.7,105.77,62.095,66.97,167.11,30.9,28.7648,44.01,58.46,25.64,52.26,96.55,77.16,31.52,78.31,117.42,41.99,121.992,27.34,26.7,81.53,757.3,35.245,22.5,86.9,31.57,30.69,92.025,70.14,32.86,57.05,45.168,56.714,14.81,42.06,46.57,41.38,90.875,26.89,56.7,88.01,60.99,59.34,37.305,62.06,26.88,62.26,58.2158,4.335,32.85,67.36,20.35,45.2,69.725,90.55,228.27,70.365,45.28,31.28,96.4,79.89,54.355,34.12,49.76,38.48,4707.602
36.42,104.18,97.82,63.84,95.47,59.1725,49.225,126.93,27.05,168.53,736.19,41.58,166.545,44.41,164.62,288.4,34.715,105.65,62.11,67,167.134,30.915,28.75,43.97,58.47,25.65,52.255,96.59,77.15,31.57,78.23,117.47,41.99,122.1,27.3331,26.69,81.51,757.44,35.255,22.49,86.866,31.55,30.6925,91.92,70.4,32.97,56.99,45.16,56.78,14.785,42.03,46.53,41.41,90.9283,26.86,56.735,88.06,60.96,59.36,37.31,61.98,26.87,62.3,58.26,4.335,32.86,67.36,20.38,45.04,69.74,90.65,228.31,70.44,45.263,31.2759,96.38,80.001,54.18,34.105,49.69,38.51,4708.97
36.47,104.085,97.73,63.76,95.43,59.22,48.95,126.82,27.06,168.555,736.01,41.52,166.28,44.44,165.096,287.71,34.7,105.76,62.109,66.78,167.07,30.89,28.77,43.95,58.45,25.6,52.18,96.465,77.14,31.54,78.23,117.54,41.97,121.99,27.3,26.65,81.34,756.7,35.205,22.5003,86.75,31.57,30.695,92.1,70.19,32.97,56.91,45.125,56.715,14.8,41.97,46.51,41.415,90.8,26.82,56.74,88.03,60.96,59.39,37.33,61.96,26.86,62.21,58.2,4.34,32.922,67.13,20.36,44.44,69.79,90.55,228.0856,70.41,45.225,31.23,96.315,80.15,54.23,34.1,49.68,38.5,4705.297
36.445,103.9907,97.74,63.74,95.41,59.15,48.67,126.59,27.01,168.63,736.11,41.52,165.46,44.44,165.07,287.85,34.68,105.7,62.05,66.7,167.05,30.8745,28.705,43.97,58.38,25.63,52.22,96.5,77.12,31.55,78.04,117.71,41.96,121.9114,27.32,26.68,81.1967,756.37,35.165,22.49,86.7,31.64,30.74,92.033,70.179,32.98,56.88,45.12,56.7,14.75,41.77,46.445,41.43,90.7,26.85,56.632,88,60.96,59.28,37.175,61.92,26.85,62.19,58.16,4.34,32.94,66.9475,20.37,44.79,69.74,90.47,227.53,70.26,45.29,31.21,96.4,80.2199,54.16,34.11,49.62,38.535,4702.423
36.49,104.02,97.6,63.8175,95.5,59.08,48.95,126.87,27.01,168.81,736,41.43,165.24,44.4,165.44,288.32,34.64,105.85,62.01,66.76,167.01,30.8693,28.75,43.91,58.4,25.64,52.3,96.38,77.05,31.57,78.13,117.6,41.96,121.99,27.35,26.7,81.3665,757.41,35.14,22.52,86.6,31.65,30.79,92.04,70.13,33,56.9,45.06,56.68,14.76,41.87,46.63,41.47,90.61,26.8392,56.6238,87.89,60.985,59.31,37.15,61.8799,26.85,62.11,58.14,4.3342,32.8901,66.8664,20.35,44.48,69.82,90.47,227.165,70.33,45.29,31.23,96.6,80.19,54.05,34.2,49.57,38.54,4703.081
36.47,104.03,97.61,63.71,95.485,59.09,48.8905,126.72,27.01,168.9,736.01,41.36,164.84,44.42,165.22,287.67,34.62,105.925,61.9101,66.87,166.86,30.865,28.72,43.94,58.42,25.66,52.36,96.36,77.06,31.59,78.06,117.56,41.97,121.66,27.37,26.73,81.26,756.92,35.1501,22.491,86.51,31.68,30.81,92,70.13,32.99,56.89,45.01,56.6436,14.74,41.92,46.65,41.46,90.425,26.88,56.5136,88.04,61.035,59.3,37.1499,61.85,26.84,62.16,58.135,4.335,32.95,66.8049,20.37,44.695,69.86,90.46,227.61,70.35,45.31,31.225,96.44,80.2,54.17,34.15,49.57,38.5701,4701.556
36.4401,103.942,97.48,63.46,95.4,59.12,48.93,126.79,27,168.99,735.72,41.33,164.65,44.44,165.285,287.83,34.61,105.93,61.91,66.74,166.96,30.84,28.75,43.96,58.37,25.65,52.31,96.36,76.93,31.6,78.13,117.4,41.97,121.555,27.36,26.72,81.12,756.07,35.165,22.48,86.44,31.63,30.76,91.96,69.9,32.9692,56.82,44.94,56.57,14.72,41.91,46.69,41.42,90.29,26.89,56.45,88.0875,61.055,59.24,37.11,61.82,26.84,62.13,58.12,4.34,32.96,66.37,20.35,44.93,69.84,90.56,227.29,70.36,45.349,31.23,96.29,80.17,54.2,34.2,49.595,38.59,4698.935
36.45,103.73,97.49,63.76,95.47,59.15,49.02,127.32,27.02,169.24,736.5,41.42,164.92,44.38,165.02,288.33,34.62,105.99,61.93,66.82,166.92,30.84,28.71,43.9825,58.44,25.64,52.31,96.33,76.96,31.595,78.17,117.46,41.92,121.59,27.37,26.755,81.32,756.65,35.19,22.53,86.43,31.59,30.76,92.08,69.949,32.91,56.89,44.9535,56.67,14.7143,42,46.8128,41.4013,90.3,26.89,56.491,88.115,61.1,59.19,37.11,61.8489,26.85,61.98,58.1157,4.3556,32.93,66.35,20.3424,44.66,69.82,90.38,227.09,70.395,45.35,31.25,96.42,80.19,54.15,34.24,49.658,38.59,4700.73
36.44,103.7405,97.53,63.7,95.5,59.11,48.95,127.07,26.99,169.12,736.79,41.38,164.195,44.41,164.79,288.49,34.59,106.2011,61.9,66.8,167.03,30.83,28.7,43.97,58.34,25.655,52.3,96.31,76.96,31.59,78.252,117.33,41.93,121.7899,27.38,26.765,81.31,756.96,35.14,22.5301,86.445,31.65,30.81,92.02,69.8,32.92,56.71,44.94,56.655,14.705,42,46.85,41.405,90.3799,26.91,56.44,88.02,61.1,59.14,37.14,61.95,26.83,61.909,58.031,4.35,32.97,66.25,20.34,44.49,69.84,90.32,227.133,70.36,45.4,31.25,96.36,80.26,54.075,34.2,49.6,38.595,4700.717
36.45,103.76,97.54,63.72,95.53,59.08,48.87,127.19,26.99,169.2,737.02,41.37,163.98,44.42,164.7908,288.73,34.605,106.27,61.87,66.91,166.93,30.805,28.72,43.99,58.37,25.65,52.26,96.28,76.84,31.55,78.28,117.29,41.94,121.93,27.38,26.77,81.3,757.3375,35.115,22.52,86.44,31.61,30.77,91.99,69.8,32.94,56.63,44.95,56.66,14.7,41.95,46.89,41.415,90.47,26.9,56.25,88.06,61.125,59.14,37.19,61.9932,26.825,61.9,58.0936,4.36,33.01,66.65,20.345,44.625,69.89,90.35,227.7216,70.39,45.41,31.25,96.545,80.21,54.085,34.19,49.58,38.6,4701.758
36.37,103.79,97.5,63.69,95.495,59.08,49.1,127.08,26.955,169.1,736.96,41.36,163.61,44.45,164.86,288.54,34.6,106.31,61.86,66.97,166.97,30.81,28.655,43.94,58.33,25.645,52.24,96.31,76.844,31.53,78.25,117.29,41.93,121.871,27.35,26.75,81.152,758.035,35.14,22.52,86.3939,31.62,30.76,92.015,69.78,32.92,56.52,44.92,56.6,14.69,41.89,46.91,41.5,90.4626,26.875,56.2162,88.12,61.09,59.14,37.12,62,26.815,62.015,58.17,4.36,32.99,66.66,20.35,44.37,69.905,90.341,227.95,70.4,45.44,31.225,96.41,80.42,54.08,34.26,49.58,38.59,4701.362
36.34,103.731,97.52,63.9,95.51,59.11,49.0599,127,26.935,168.97,737.1799,41.32,163.23,44.48,164.93,288.589,34.6,106.3,61.89,67.09,166.93,30.8,28.68,43.89,58.35,25.625,52.23,96.365,76.92,31.56,78.25,117.2275,41.92,121.8928,27.39,26.775,81.16,758.55,35.11,22.51,86.393,31.64,30.77,91.94,69.885,32.93,56.58,44.895,56.62,14.695,41.9,46.94,41.495,90.5799,26.84,56.25,88.07,61.08,59.13,37.15,62.04,26.825,61.97,58.185,4.3653,32.95,66.51,20.35,44.75,70.05,90.31,227.8,70.38,45.55,31.24,96.25,80.5,53.971,34.21,49.56,38.65,4702.441
36.36,103.62,97.64,63.84,95.51,59.1803,49.16,126.975,26.915,168.92,737.79,41.345,162.9476,44.52,165.02,288.65,34.64,106.35,61.89,67.1418,167.02,30.82,28.695,43.9,58.35,25.605,52.28,96.35,76.93,31.52,78.3748,117.39,41.91,121.87,27.39,26.77,81.13,758.97,35.115,22.51,86.41,31.69,30.8,91.99,69.96,32.91,56.644,44.96,56.635,14.68,41.9,46.96,41.56,90.69,26.8,56.11,88.0725,61.055,59.08,37.139,62.01,26.835,61.98,58.2101,4.37,32.9004,66.5051,20.37,44.655,69.99,90.39,228.05,70.38,45.58,31.2441,96.3,80.355,54.02,34.18,49.5,38.685,4703.167
36.4,103.77,97.69,63.22,95.5,59.14,49.16,126.75,26.875,168.7999,738.2975,41.335,163.5751,44.56,164.91,288.43,34.66,106.22,61.88,67.24,167.15,30.825,28.69,43.87,58.34,25.5767,52.305,96.4,76.955,31.545,78.39,117.52,41.95,121.7358,27.37,26.75,81.115,759.26,35.09,22.51,86.38,31.7,30.81,91.96,70.1,32.92,56.54,45.04,56.605,14.63,41.82,46.9,41.58,90.74,26.82,55.84,88.02,61.045,59.21,37.134,61.97,26.84,61.97,58.265,4.37,32.91,66.49,20.38,44.67,70.03,90.47,228.8299,70.28,45.59,31.24,96.04,80.34,54.05,34.15,49.45,38.68,4703.69
36.45,103.9701,97.75,63.33,95.49,59.1,49.23,126.87,26.87,168.89,738.6764,41.41,163.52,44.57,165.08,288.33,34.65,106.42,61.86,67.3,167.19,30.85,28.7,43.85,58.39,25.57,52.3,96.38,77.1,31.545,78.37,117.63,41.9,121.81,27.36,26.74,81.2558,760,35.085,22.5,86.35,31.68,30.78,92,70.0145,32.915,56.48,45.06,56.6475,14.619,41.78,46.89,41.615,90.8,26.83,55.97,88.105,61.03,59.26,37.1551,62.01,26.82,61.92,58.25,4.3652,32.92,66.58,20.365,44.7,70.035,90.41,229.03,70.305,45.6,31.24,96.21,80.35,54.06,34.11,49.41,38.68,4706.732
36.44,103.95,97.72,63.15,95.5,59.06,49.33,127.09,26.84,168.81,738.88,41.25,163.07,44.56,164.85,288.26,34.65,106.47,61.87,67.29,167.12,30.851,28.69,43.82,58.39,25.545,52.2,96.42,77.06,31.525,78.4,117.54,41.8995,121.8465,27.365,26.73,81.45,760.49,35.075,22.49,86.33,31.6,30.73,91.98,70.13,32.91,56.42,45.1,56.635,14.59,41.75,46.85,41.65,90.82,26.82,55.9201,88.035,61.045,59.28,37.23,61.95,26.815,61.83,58.27,4.38,32.8586,66.36,20.36,44.73,69.89,90.39,229.4831,70.38,45.55,31.25,96.31,80.51,54.0101,34.13,49.37,38.6947,4706.846
36.43,103.95,97.72,63.54,95.5,59.11,49.46,127.13,26.84,168.8351,739.725,41.255,163.44,44.57,164.7845,288.05,34.63,106.469,61.84,67.29,167.1094,30.86,28.7,43.79,58.42,25.53,52.26,96.4,77.05,31.54,78.28,117.64,41.89,121.781,27.36,26.745,81.44,761.12,35.09,22.5,86.3,31.61,30.72,92.0247,70.22,32.89,56.495,45.1,56.615,14.65,41.79,46.84,41.68,90.78,26.8,55.97,88.08,61.04,59.24,37.19,61.94,26.81,61.89,58.2999,4.375,32.81,66.465,20.36,44.68,69.93,90.45,229.9895,70.53,45.5566,31.25,96.48,80.4144,54,34.1,49.45,38.73,4707.628
36.48,103.93,97.73,63.3508,95.46,59.13,49.52,127.2,26.8275,168.89,740.21,41.24,163.815,44.55,164.8005,288.19,34.62,106.48,61.812,67.31,167.12,30.855,28.66,43.79,58.44,25.49,52.24,96.45,77.07,31.54,78.28,117.68,41.91,121.92,27.365,26.735,81.61,761,35.115,22.5,86.315,31.6,30.71,92,70.26,32.905,56.66,45.11,56.635,14.66,41.87,46.7872,41.725,90.8857,26.83,56.0399,88.03,61.03,59.27,37.2,61.95,26.82,61.91,58.33,4.375,32.8,66.54,20.36,44.76,69.97,90.47,231.248,70.52,45.515,31.24,96.42,80.555,53.99,34.1,49.48,38.741,4708.937
36.49,103.95,97.83,63.47,95.4804,59.16,49.5,127.26,26.84,168.94,740.6,41.25,163.715,44.54,164.626,288.2,34.615,106.59,61.85,67.39,167.14,30.84,28.68,43.82,58.43,25.525,52.24,96.485,77.06,31.58,78.31,117.73,41.9,121.99,27.37,26.755,81.7575,761.35,35.14,22.503,86.31,31.6,30.71,92.06,70.4,32.9,56.72,45.105,56.59,14.695,42.01,46.83,41.7,90.964,26.82,56.0858,88.05,61.01,59.3,37.24,61.95,26.8,61.95,58.3,4.375,32.78,66.722,20.34,44.82,70,90.44,231.99,70.59,45.53,31.259,96.57,80.52,53.9708,34.1,49.55,38.7526,4710.787
36.49,103.97,97.8524,63.37,95.477,59.18,49.51,127.05,26.86,168.939,740.61,41.27,163.83,44.55,164.67,288.07,34.615,106.78,61.84,67.41,167.18,30.84,28.64,43.78,58.43,25.56,52.26,96.4825,77.07,31.58,78.36,117.56,41.89,121.98,27.38,26.75,81.7,761.22,35.12,22.49,86.25,31.6201,30.74,92.11,70.69,32.885,56.745,45.0707,56.601,14.64,41.9,46.8,41.72,91.066,26.81,56.1,87.97,60.975,59.24,37.26,61.92,26.7999,61.84,58.3,4.375,32.72,66.62,20.34,44.85,69.94,90.44,232.1914,70.79,45.51,31.27,96.49,80.52,53.94,34.09,49.54,38.765,4711.186
